serial_number;tree_location;date_time;date (mdy);time;rh;t_rh;t;l1;battery
SN319439 (jsi_pnt_1);T27;8/19/2016 12:00:00 AM;8/19/2016;12:00:00 AM;93;16,57999992;16,6;0;3,88
SN319439 (jsi_pnt_1);T27;8/19/2016 4:00:00 AM;8/19/2016;4:00:00 AM;93,6;16;15,9;0;3,88
SN319439 (jsi_pnt_1);T27;8/19/2016 8:00:00 AM;8/19/2016;8:00:00 AM;93,9;15,89999962;15,8;339,5695801;3,88
SN319439 (jsi_pnt_1);T27;8/19/2016 12:00:00 PM;8/19/2016;12:00:00 PM;88,7;20,86000061;20,8;3417,603516;3,88
SN319439 (jsi_pnt_1);T27;8/19/2016 4:00:00 PM;8/19/2016;4:00:00 PM;90,6;18,92000008;19,3;777,723877;3,88
SN319439 (jsi_pnt_1);T27;8/19/2016 8:00:00 PM;8/19/2016;8:00:00 PM;92,4;17,19000053;17,1;0;3,88
SN319439 (jsi_pnt_1);T27;8/20/2016 12:00:00 AM;8/20/2016;12:00:00 AM;93,2;16,52000046;16,4;0;3,88
SN319439 (jsi_pnt_1);T27;8/20/2016 4:00:00 AM;8/20/2016;4:00:00 AM;93,7;16,39999962;16,3;0;3,88
SN319439 (jsi_pnt_1);T27;8/20/2016 8:00:00 AM;8/20/2016;8:00:00 AM;93,9;16,97999954;16,8;273,8464355;3,88
SN319439 (jsi_pnt_1);T27;8/20/2016 8:00:00 PM;8/20/2016;8:00:00 PM;92,9;17,68000031;17,5;0;3,88
SN319439 (jsi_pnt_1);T27;8/21/2016 12:00:00 AM;8/21/2016;12:00:00 AM;93,3;16,97999954;17;0;3,88
SN319439 (jsi_pnt_1);T27;8/21/2016 4:00:00 AM;8/21/2016;4:00:00 AM;93,8;15,65999985;15,6;0;3,88
SN319439 (jsi_pnt_1);T27;8/21/2016 8:00:00 AM;8/21/2016;8:00:00 AM;94,2;15,93999958;15,6;629,8468018;3,88
SN319439 (jsi_pnt_1);T27;8/22/2016 4:00:00 AM;8/22/2016;4:00:00 AM;94,1;16,07999992;16;0;3,88
SN319439 (jsi_pnt_1);T27;8/16/2016 4:00:00 PM;8/16/2016;4:00:00 PM;66,2;27;27,8;4984,004883;3,87
SN319439 (jsi_pnt_1);T27;8/20/2016 12:00:00 PM;8/20/2016;12:00:00 PM;93,1;20,34000015;20,4;1944,309692;3,87
SN319439 (jsi_pnt_1);T27;8/20/2016 4:00:00 PM;8/20/2016;4:00:00 PM;92;18,61000061;18,6;366,9542236;3,87
SN319439 (jsi_pnt_1);T27;8/21/2016 12:00:00 PM;8/21/2016;12:00:00 PM;89,7;21,31999969;20,6;3532,619141;3,87
SN319439 (jsi_pnt_1);T27;8/21/2016 4:00:00 PM;8/21/2016;4:00:00 PM;86,2;22,38999939;23,4;1068,001099;3,87
SN319439 (jsi_pnt_1);T27;8/21/2016 8:00:00 PM;8/21/2016;8:00:00 PM;93,3;18,69000053;18,5;0;3,87
SN319439 (jsi_pnt_1);T27;8/22/2016 12:00:00 AM;8/22/2016;12:00:00 AM;93,6;17,47999954;17,4;0;3,87
SN319439 (jsi_pnt_1);T27;8/22/2016 8:00:00 AM;8/22/2016;8:00:00 AM;94,5;16,18000031;16;219,0771484;3,87
SN319439 (jsi_pnt_1);T27;8/22/2016 12:00:00 PM;8/22/2016;12:00:00 PM;90,2;19,63999939;19,4;1024,185669;3,87
SN319439 (jsi_pnt_1);T27;8/22/2016 4:00:00 PM;8/22/2016;4:00:00 PM;92,9;19,03000069;19;372,4311523;3,87
SN319439 (jsi_pnt_1);T27;8/22/2016 8:00:00 PM;8/22/2016;8:00:00 PM;94,1;18,12999916;18;0;3,87
SN319439 (jsi_pnt_1);T27;8/23/2016 12:00:00 AM;8/23/2016;12:00:00 AM;94,4;17,84000015;17,8;0;3,87
SN319439 (jsi_pnt_1);T27;8/23/2016 4:00:00 AM;8/23/2016;4:00:00 AM;94,5;16,94000053;16,9;0;3,87
SN319439 (jsi_pnt_1);T27;8/23/2016 8:00:00 AM;8/23/2016;8:00:00 AM;95;17,09000015;16,9;481,9697266;3,87
SN319439 (jsi_pnt_1);T27;8/23/2016 12:00:00 PM;8/23/2016;12:00:00 PM;94,3;17,44000053;17,4;279,3233643;3,87
SN319439 (jsi_pnt_1);T27;8/23/2016 4:00:00 PM;8/23/2016;4:00:00 PM;93,8;19,87000084;19,8;2251,017578;3,87
SN319439 (jsi_pnt_1);T27;8/23/2016 8:00:00 PM;8/23/2016;8:00:00 PM;93,9;17,36000061;17,3;0;3,87
SN319439 (jsi_pnt_1);T27;8/24/2016 12:00:00 AM;8/24/2016;12:00:00 AM;94,4;16,57999992;16,4;0;3,87
SN319439 (jsi_pnt_1);T27;8/24/2016 4:00:00 AM;8/24/2016;4:00:00 AM;94,7;14,47999954;14,5;0;3,87
SN319439 (jsi_pnt_1);T27;8/24/2016 8:00:00 AM;8/24/2016;8:00:00 AM;95;14,71000004;14,5;246,461792;3,87
SN319439 (jsi_pnt_1);T27;8/24/2016 12:00:00 PM;8/24/2016;12:00:00 PM;90,6;20,36000061;20,4;3434,03418;3,87
SN319439 (jsi_pnt_1);T27;8/24/2016 4:00:00 PM;8/24/2016;4:00:00 PM;73,3;25,61000061;24,1;10280,19531;3,87
SN319439 (jsi_pnt_1);T27;8/24/2016 8:00:00 PM;8/24/2016;8:00:00 PM;93,2;18,81999969;18,8;0;3,87
SN319439 (jsi_pnt_1);T27;8/25/2016 12:00:00 AM;8/25/2016;12:00:00 AM;93,4;18,26000023;18,1;0;3,87
SN319439 (jsi_pnt_1);T27;8/25/2016 4:00:00 AM;8/25/2016;4:00:00 AM;94,6;16,11000061;16,1;0;3,87
SN319439 (jsi_pnt_1);T27;8/25/2016 8:00:00 AM;8/25/2016;8:00:00 AM;94,3;16,09000015;15,5;596,9852295;3,87
SN319439 (jsi_pnt_1);T27;8/25/2016 12:00:00 PM;8/25/2016;12:00:00 PM;87,7;20,82999992;20,6;2207,202148;3,87
SN319439 (jsi_pnt_1);T27;8/25/2016 4:00:00 PM;8/25/2016;4:00:00 PM;64,2;26,57999992;27,1;2771,325928;3,87
SN319439 (jsi_pnt_1);T27;8/25/2016 8:00:00 PM;8/25/2016;8:00:00 PM;92,4;18,78000069;18,6;0;3,87
SN319439 (jsi_pnt_1);T27;8/26/2016 12:00:00 AM;8/26/2016;12:00:00 AM;93,3;16,68000031;16,5;0;3,87
SN319439 (jsi_pnt_1);T27;8/26/2016 4:00:00 AM;8/26/2016;4:00:00 AM;93,7;15,34000015;15,2;0;3,87
SN319439 (jsi_pnt_1);T27;8/26/2016 8:00:00 AM;8/26/2016;8:00:00 AM;94,1;14,97000027;14,6;246,461792;3,87
SN319439 (jsi_pnt_1);T27;8/26/2016 12:00:00 PM;8/26/2016;12:00:00 PM;91,9;19,87000084;21;3861,234863;3,87
SN319439 (jsi_pnt_1);T27;8/26/2016 4:00:00 PM;8/26/2016;4:00:00 PM;92,6;20,02000046;19,8;854,4008789;3,87
SN319439 (jsi_pnt_1);T27;8/26/2016 8:00:00 PM;8/26/2016;8:00:00 PM;92,8;17,62000084;17,6;0;3,87
SN319439 (jsi_pnt_1);T27;8/27/2016 12:00:00 AM;8/27/2016;12:00:00 AM;93,4;16,31999969;16,3;0;3,87
SN319439 (jsi_pnt_1);T27;8/27/2016 4:00:00 AM;8/27/2016;4:00:00 AM;94;15,82999992;15,8;0;3,87
SN319439 (jsi_pnt_1);T27;8/27/2016 8:00:00 AM;8/27/2016;8:00:00 AM;94,2;16,04999924;15,8;202,6463623;3,87
SN319439 (jsi_pnt_1);T27;8/27/2016 12:00:00 PM;8/27/2016;12:00:00 PM;78,2;23,18000031;21,7;1473,293823;3,87
SN319439 (jsi_pnt_1);T27;8/27/2016 4:00:00 PM;8/27/2016;4:00:00 PM;93,1;20,93000031;20,9;54,76928711;3,87
SN319439 (jsi_pnt_1);T27;8/27/2016 8:00:00 PM;8/27/2016;8:00:00 PM;94;16,87999916;16,8;0;3,87
SN319439 (jsi_pnt_1);T27;8/28/2016 12:00:00 AM;8/28/2016;12:00:00 AM;94,5;16,31999969;16,1;0;3,87
SN319439 (jsi_pnt_1);T27;8/28/2016 4:00:00 AM;8/28/2016;4:00:00 AM;94,7;15,09000015;15;0;3,87
SN319439 (jsi_pnt_1);T27;8/28/2016 8:00:00 AM;8/28/2016;8:00:00 AM;95,1;16,87999916;16,6;421,7235107;3,87
SN319439 (jsi_pnt_1);T27;8/28/2016 12:00:00 PM;8/28/2016;12:00:00 PM;90,2;21,64999962;21,7;4096,742676;3,87
SN319439 (jsi_pnt_1);T27;8/28/2016 4:00:00 PM;8/28/2016;4:00:00 PM;94,8;20,52000046;20,5;224,5540771;3,87
SN319439 (jsi_pnt_1);T27;8/28/2016 8:00:00 PM;8/28/2016;8:00:00 PM;92,7;19,04999924;19;0;3,87
SN319439 (jsi_pnt_1);T27;8/29/2016 12:00:00 AM;8/29/2016;12:00:00 AM;93,7;18,32999992;18,1;0;3,87
SN319439 (jsi_pnt_1);T27;8/29/2016 4:00:00 AM;8/29/2016;4:00:00 AM;93,9;16,79000092;16,8;0;3,87
SN319439 (jsi_pnt_1);T27;8/29/2016 8:00:00 AM;8/29/2016;8:00:00 AM;94,4;16,79000092;16,5;443,6312256;3,87
SN319439 (jsi_pnt_1);T27;8/29/2016 12:00:00 PM;8/29/2016;12:00:00 PM;87,7;21,52000046;21,1;2174,34082;3,87
SN319439 (jsi_pnt_1);T27;8/29/2016 4:00:00 PM;8/29/2016;4:00:00 PM;92,9;19,23999977;19,2;509,3543701;3,87
SN319439 (jsi_pnt_1);T27;8/29/2016 8:00:00 PM;8/29/2016;8:00:00 PM;93,6;18,34000015;18,1;0;3,87
SN319439 (jsi_pnt_1);T27;8/30/2016 12:00:00 AM;8/30/2016;12:00:00 AM;93,8;16,14999962;16,1;0;3,87
SN319439 (jsi_pnt_1);T27;8/30/2016 4:00:00 AM;8/30/2016;4:00:00 AM;94,3;15;14,8;0;3,87
SN319439 (jsi_pnt_1);T27;8/30/2016 8:00:00 AM;8/30/2016;8:00:00 AM;94,7;15,27000046;14,9;345,0465088;3,87
SN319439 (jsi_pnt_1);T27;8/30/2016 12:00:00 PM;8/30/2016;12:00:00 PM;92,8;20,48999977;20,8;3417,603516;3,87
SN319439 (jsi_pnt_1);T27;8/30/2016 4:00:00 PM;8/30/2016;4:00:00 PM;93,9;21,64999962;22;892,7393799;3,87
SN319439 (jsi_pnt_1);T27;8/30/2016 8:00:00 PM;8/30/2016;8:00:00 PM;93,9;18,15999985;18,1;0;3,87
SN319439 (jsi_pnt_1);T27;8/31/2016 12:00:00 AM;8/31/2016;12:00:00 AM;94,5;17,54999924;17,5;0;3,87
SN319439 (jsi_pnt_1);T27;8/31/2016 4:00:00 AM;8/31/2016;4:00:00 AM;94,7;17,11000061;16,9;0;3,87
SN319439 (jsi_pnt_1);T27;8/31/2016 8:00:00 AM;8/31/2016;8:00:00 AM;95,1;17,04999924;16,8;717,4776611;3,87
SN319439 (jsi_pnt_1);T27;8/31/2016 12:00:00 PM;8/31/2016;12:00:00 PM;94,9;20,10000038;20,3;2366,033203;3,87
SN319439 (jsi_pnt_1);T27;8/31/2016 4:00:00 PM;8/31/2016;4:00:00 PM;94,3;19,56999969;19,5;1068,001099;3,87
SN319439 (jsi_pnt_1);T27;8/31/2016 8:00:00 PM;8/31/2016;8:00:00 PM;94,4;18,29999924;18,1;0;3,87
SN319439 (jsi_pnt_1);T27;9/1/2016 12:00:00 AM;9/1/2016;12:00:00 AM;94,9;16,92000008;16,8;0;3,87
SN319439 (jsi_pnt_1);T27;9/1/2016 4:00:00 AM;9/1/2016;4:00:00 AM;95,3;16,62000084;16,4;0;3,87
SN319439 (jsi_pnt_1);T27;9/1/2016 8:00:00 AM;9/1/2016;8:00:00 AM;95,4;17,10000038;16,8;377,9080811;3,87
SN319439 (jsi_pnt_1);T27;9/1/2016 12:00:00 PM;9/1/2016;12:00:00 PM;92,6;21,14999962;21,6;3088,987793;3,87
SN319439 (jsi_pnt_1);T27;9/1/2016 4:00:00 PM;9/1/2016;4:00:00 PM;93,6;20,70000076;20,8;613,4160156;3,87
SN319439 (jsi_pnt_1);T27;9/1/2016 8:00:00 PM;9/1/2016;8:00:00 PM;94,6;18,13999939;18;0;3,87
SN319439 (jsi_pnt_1);T27;9/2/2016 12:00:00 AM;9/2/2016;12:00:00 AM;94,8;16,37999916;16,4;0;3,87
SN319439 (jsi_pnt_1);T27;9/2/2016 4:00:00 AM;9/2/2016;4:00:00 AM;95,1;14,69999981;14,6;0;3,87
SN319439 (jsi_pnt_1);T27;9/2/2016 8:00:00 AM;9/2/2016;8:00:00 AM;95,5;15,43000031;15;865,3547363;3,87
SN319439 (jsi_pnt_1);T27;9/2/2016 12:00:00 PM;9/2/2016;12:00:00 PM;93,7;19,54999924;20,3;2771,325928;3,87
SN319439 (jsi_pnt_1);T27;9/2/2016 4:00:00 PM;9/2/2016;4:00:00 PM;90,4;18,46999931;18,4;372,4311523;3,87
SN319439 (jsi_pnt_1);T27;9/2/2016 8:00:00 PM;9/2/2016;8:00:00 PM;90,2;16,87000084;16,8;0;3,87
SN319439 (jsi_pnt_1);T27;9/3/2016 12:00:00 AM;9/3/2016;12:00:00 AM;90,5;15,26000023;15,2;0;3,87
SN319439 (jsi_pnt_1);T27;9/3/2016 4:00:00 AM;9/3/2016;4:00:00 AM;90,8;14,03999996;14,1;0;3,87
SN319439 (jsi_pnt_1);T27;9/3/2016 8:00:00 AM;9/3/2016;8:00:00 AM;91,4;14,65999985;14,4;235,5079346;3,87
SN319439 (jsi_pnt_1);T27;9/3/2016 12:00:00 PM;9/3/2016;12:00:00 PM;92,5;19,36000061;19,6;1193,970459;3,87
SN319439 (jsi_pnt_1);T27;9/3/2016 8:00:00 PM;9/3/2016;8:00:00 PM;94,2;17,60000038;17,8;0;3,87
SN319439 (jsi_pnt_1);T27;9/4/2016 12:00:00 AM;9/4/2016;12:00:00 AM;94,3;16,47999954;16,6;0;3,87
SN319439 (jsi_pnt_1);T27;9/4/2016 4:00:00 AM;9/4/2016;4:00:00 AM;94,8;14,65999985;14,6;0;3,87
SN319439 (jsi_pnt_1);T27;9/4/2016 8:00:00 AM;9/4/2016;8:00:00 AM;95;16,13999939;15,9;432,6773682;3,87
SN319439 (jsi_pnt_1);T27;9/4/2016 4:00:00 PM;9/4/2016;4:00:00 PM;94,2;18,65999985;18,6;399,8157959;3,87
SN319439 (jsi_pnt_1);T27;9/4/2016 8:00:00 PM;9/4/2016;8:00:00 PM;94,8;17,47999954;17,4;0;3,87
SN319439 (jsi_pnt_1);T27;9/5/2016 12:00:00 AM;9/5/2016;12:00:00 AM;95,1;17,39999962;17,3;0;3,87
SN319439 (jsi_pnt_1);T27;9/5/2016 4:00:00 AM;9/5/2016;4:00:00 AM;95,2;16,25;16,1;0;3,87
SN319439 (jsi_pnt_1);T27;9/5/2016 8:00:00 AM;9/5/2016;8:00:00 AM;95,5;15,81000042;15,6;328,6157227;3,87
SN319439 (jsi_pnt_1);T27;9/5/2016 8:00:00 PM;9/5/2016;8:00:00 PM;95,7;17,92000008;17,9;0;3,87
SN319439 (jsi_pnt_1);T27;9/6/2016 12:00:00 AM;9/6/2016;12:00:00 AM;94,8;16,97999954;16,8;0;3,87
SN319439 (jsi_pnt_1);T27;9/6/2016 4:00:00 AM;9/6/2016;4:00:00 AM;94,8;16,57999992;16,4;0;3,87
SN319439 (jsi_pnt_1);T27;9/6/2016 8:00:00 AM;9/6/2016;8:00:00 AM;95,5;17;16,6;701,046875;3,87
SN319439 (jsi_pnt_1);T27;9/7/2016 4:00:00 AM;9/7/2016;4:00:00 AM;94,6;16,84000015;16,8;0;3,87
SN319439 (jsi_pnt_1);T27;9/3/2016 4:00:00 PM;9/3/2016;4:00:00 PM;86,4;22,46999931;23,4;925,6009521;3,86
SN319439 (jsi_pnt_1);T27;9/4/2016 12:00:00 PM;9/4/2016;12:00:00 PM;78,5;23,65999985;22;1741,66333;3,86
SN319439 (jsi_pnt_1);T27;9/5/2016 12:00:00 PM;9/5/2016;12:00:00 PM;95,7;19,65999985;19,5;1955,26355;3,86
SN319439 (jsi_pnt_1);T27;9/5/2016 4:00:00 PM;9/5/2016;4:00:00 PM;87,5;22,04000092;21,7;1599,263184;3,86
SN319439 (jsi_pnt_1);T27;9/6/2016 12:00:00 PM;9/6/2016;12:00:00 PM;83,7;22,28000069;21,6;3182,095703;3,86
SN319439 (jsi_pnt_1);T27;9/6/2016 4:00:00 PM;9/6/2016;4:00:00 PM;85,9;21,07999992;21,5;991,3240967;3,86
SN319439 (jsi_pnt_1);T27;9/6/2016 8:00:00 PM;9/6/2016;8:00:00 PM;94,6;18,69000053;18,6;0;3,86
SN319439 (jsi_pnt_1);T27;9/7/2016 12:00:00 AM;9/7/2016;12:00:00 AM;94,5;18,28000069;18,1;0;3,86
SN319439 (jsi_pnt_1);T27;9/7/2016 8:00:00 AM;9/7/2016;8:00:00 AM;94,9;17,07999992;16,8;859,8778076;3,86
SN319439 (jsi_pnt_1);T27;9/7/2016 12:00:00 PM;9/7/2016;12:00:00 PM;94,6;20,82999992;20,6;2376,987061;3,86
SN319439 (jsi_pnt_1);T27;9/7/2016 4:00:00 PM;9/7/2016;4:00:00 PM;95,1;20,22999954;20,6;1248,739746;3,86
SN319439 (jsi_pnt_1);T27;9/7/2016 8:00:00 PM;9/7/2016;8:00:00 PM;94,9;18,60000038;18,5;0;3,86
SN319439 (jsi_pnt_1);T27;9/8/2016 12:00:00 AM;9/8/2016;12:00:00 AM;95,1;17,10000038;17,1;0;3,86
SN319439 (jsi_pnt_1);T27;9/8/2016 4:00:00 AM;9/8/2016;4:00:00 AM;95,2;16,42000008;16,4;0;3,86
SN319439 (jsi_pnt_1);T27;9/8/2016 8:00:00 AM;9/8/2016;8:00:00 AM;95,2;15,65999985;15,3;240,9848633;3,86
SN319439 (jsi_pnt_1);T27;9/8/2016 12:00:00 PM;9/8/2016;12:00:00 PM;79,3;22,93000031;22,4;3877,665527;3,86
SN319439 (jsi_pnt_1);T27;9/8/2016 4:00:00 PM;9/8/2016;4:00:00 PM;95,1;18,20000076;18,4;492,923584;3,86
SN319439 (jsi_pnt_1);T27;9/8/2016 8:00:00 PM;9/8/2016;8:00:00 PM;95;18,05999947;18;0;3,86
SN319439 (jsi_pnt_1);T27;9/9/2016 12:00:00 AM;9/9/2016;12:00:00 AM;95,1;17,80999947;17,7;0;3,86
SN319439 (jsi_pnt_1);T27;9/9/2016 4:00:00 AM;9/9/2016;4:00:00 AM;95,2;16,81999969;16,9;0;3,86
SN319439 (jsi_pnt_1);T27;9/9/2016 8:00:00 AM;9/9/2016;8:00:00 AM;95,4;16,68000031;16,4;476,4927979;3,86
SN319439 (jsi_pnt_1);T27;9/9/2016 12:00:00 PM;9/9/2016;12:00:00 PM;94,8;19,12000084;19,8;1193,970459;3,86
SN319439 (jsi_pnt_1);T27;9/9/2016 4:00:00 PM;9/9/2016;4:00:00 PM;95,7;22,15999985;23,4;4447,266113;3,86
SN319439 (jsi_pnt_1);T27;9/9/2016 8:00:00 PM;9/9/2016;8:00:00 PM;95,3;18,63999939;18,6;0;3,86
SN319439 (jsi_pnt_1);T27;9/10/2016 12:00:00 AM;9/10/2016;12:00:00 AM;95,3;18,04999924;17,8;0;3,86
SN319439 (jsi_pnt_1);T27;9/10/2016 4:00:00 AM;9/10/2016;4:00:00 AM;95,4;16,78000069;16,7;0;3,86
SN319439 (jsi_pnt_1);T27;9/10/2016 8:00:00 AM;9/10/2016;8:00:00 AM;95,5;16,57999992;16,3;514,8312988;3,86
SN319439 (jsi_pnt_1);T27;9/10/2016 12:00:00 PM;9/10/2016;12:00:00 PM;90,3;21,28000069;20,8;3516,188232;3,86
SN319439 (jsi_pnt_1);T27;9/10/2016 4:00:00 PM;9/10/2016;4:00:00 PM;95,3;21,04999924;20,8;739,385376;3,86
SN319439 (jsi_pnt_1);T27;9/10/2016 8:00:00 PM;9/10/2016;8:00:00 PM;96,5;18,36000061;18,3;0;3,86
SN319439 (jsi_pnt_1);T27;9/11/2016 12:00:00 AM;9/11/2016;12:00:00 AM;95,9;17,07999992;16,8;0;3,86
SN319439 (jsi_pnt_1);T27;9/11/2016 4:00:00 AM;9/11/2016;4:00:00 AM;96,5;16,82999992;16,5;0;3,86
SN319439 (jsi_pnt_1);T27;9/11/2016 8:00:00 AM;9/11/2016;8:00:00 AM;95,9;17,44000053;16,9;350,5234375;3,86
SN319439 (jsi_pnt_1);T27;9/11/2016 12:00:00 PM;9/11/2016;12:00:00 PM;84,2;21,78000069;21,4;1960,740479;3,86
SN319439 (jsi_pnt_1);T27;9/11/2016 4:00:00 PM;9/11/2016;4:00:00 PM;72,2;26,20000076;27,3;2995,879883;3,86
SN319439 (jsi_pnt_1);T27;9/11/2016 8:00:00 PM;9/11/2016;8:00:00 PM;95,2;18,86000061;18,8;0;3,86
SN319439 (jsi_pnt_1);T27;9/12/2016 12:00:00 AM;9/12/2016;12:00:00 AM;95,2;17,20999908;17,1;0;3,86
SN319439 (jsi_pnt_1);T27;9/12/2016 4:00:00 AM;9/12/2016;4:00:00 AM;95,4;15,36999989;15,4;0;3,86
SN319439 (jsi_pnt_1);T27;9/12/2016 8:00:00 AM;9/12/2016;8:00:00 AM;95,6;16;15,6;575,0775146;3,86
SN319439 (jsi_pnt_1);T27;9/12/2016 12:00:00 PM;9/12/2016;12:00:00 PM;95,1;20,03000069;21,3;3434,03418;3,86
SN319439 (jsi_pnt_1);T27;9/12/2016 4:00:00 PM;9/12/2016;4:00:00 PM;95,3;18,13999939;18,2;142,4001465;3,86
SN319439 (jsi_pnt_1);T27;9/12/2016 8:00:00 PM;9/12/2016;8:00:00 PM;95,3;17,32999992;17,1;0;3,86
SN319439 (jsi_pnt_1);T27;9/13/2016 12:00:00 AM;9/13/2016;12:00:00 AM;95,5;16,37999916;16,3;0;3,86
SN319439 (jsi_pnt_1);T27;9/13/2016 4:00:00 AM;9/13/2016;4:00:00 AM;95,6;15,71000004;15,6;0;3,86
SN319439 (jsi_pnt_1);T27;9/13/2016 8:00:00 AM;9/13/2016;8:00:00 AM;95,8;15,51000023;15,3;213,6002197;3,86
SN319439 (jsi_pnt_1);T27;9/13/2016 12:00:00 PM;9/13/2016;12:00:00 PM;90,8;20,09000015;19,7;1708,801758;3,86
SN319439 (jsi_pnt_1);T27;9/13/2016 4:00:00 PM;9/13/2016;4:00:00 PM;92,9;21,20000076;21,6;1960,740479;3,86
SN319439 (jsi_pnt_1);T27;9/13/2016 8:00:00 PM;9/13/2016;8:00:00 PM;95,8;17,94000053;17,9;0;3,86
SN319439 (jsi_pnt_1);T27;9/14/2016 12:00:00 AM;9/14/2016;12:00:00 AM;95,7;16,98999977;17;0;3,86
SN319439 (jsi_pnt_1);T27;9/14/2016 4:00:00 AM;9/14/2016;4:00:00 AM;95,8;16,55999947;16,4;0;3,86
SN319439 (jsi_pnt_1);T27;9/14/2016 8:00:00 AM;9/14/2016;8:00:00 AM;96,5;17,56999969;17;405,2927246;3,86
SN319439 (jsi_pnt_1);T27;9/14/2016 12:00:00 PM;9/14/2016;12:00:00 PM;78,5;23,40999985;22,6;2853,47998;3,86
SN319439 (jsi_pnt_1);T27;9/14/2016 4:00:00 PM;9/14/2016;4:00:00 PM;95,2;19,79000092;19,8;87,63085938;3,86
SN319439 (jsi_pnt_1);T27;9/14/2016 8:00:00 PM;9/14/2016;8:00:00 PM;95,3;18,12000084;18,1;0;3,86
SN319439 (jsi_pnt_1);T27;9/15/2016 12:00:00 AM;9/15/2016;12:00:00 AM;95,5;17,36000061;17,1;0;3,86
SN319439 (jsi_pnt_1);T27;9/15/2016 4:00:00 AM;9/15/2016;4:00:00 AM;95,5;15,97999954;16;0;3,86
SN319439 (jsi_pnt_1);T27;9/15/2016 8:00:00 AM;9/15/2016;8:00:00 AM;95,8;15,93999958;15,6;257,4156494;3,86
SN319439 (jsi_pnt_1);T27;9/15/2016 12:00:00 PM;9/15/2016;12:00:00 PM;88,1;21,81999969;21,4;3165,664795;3,86
SN319439 (jsi_pnt_1);T27;9/15/2016 4:00:00 PM;9/15/2016;4:00:00 PM;94,5;20,85000038;21,5;471,0158691;3,86
SN319439 (jsi_pnt_1);T27;9/15/2016 8:00:00 PM;9/15/2016;8:00:00 PM;95,4;17,96999931;17,9;0;3,86
SN319439 (jsi_pnt_1);T27;9/16/2016 12:00:00 AM;9/16/2016;12:00:00 AM;95,6;16,62000084;16,6;0;3,86
SN319439 (jsi_pnt_1);T27;9/16/2016 4:00:00 AM;9/16/2016;4:00:00 AM;95,8;15,42000008;15,4;0;3,86
SN319439 (jsi_pnt_1);T27;9/16/2016 8:00:00 AM;9/16/2016;8:00:00 AM;96;15,07999992;14,9;219,0771484;3,86
SN319439 (jsi_pnt_1);T27;9/16/2016 12:00:00 PM;9/16/2016;12:00:00 PM;95,3;20,79999924;21,4;2787,756836;3,86
SN319439 (jsi_pnt_1);T27;9/16/2016 4:00:00 PM;9/16/2016;4:00:00 PM;92,2;21,81999969;21,5;1407,570679;3,86
SN319439 (jsi_pnt_1);T27;9/16/2016 8:00:00 PM;9/16/2016;8:00:00 PM;95,5;18,42000008;18,3;0;3,86
SN319439 (jsi_pnt_1);T27;9/17/2016 12:00:00 AM;9/17/2016;12:00:00 AM;95,5;17,85000038;17,8;0;3,86
SN319439 (jsi_pnt_1);T27;9/17/2016 4:00:00 AM;9/17/2016;4:00:00 AM;95,7;15,26000023;15,3;0;3,86
SN319439 (jsi_pnt_1);T27;9/17/2016 8:00:00 AM;9/17/2016;8:00:00 AM;95,8;15,34000015;15,1;213,6002197;3,86
SN319439 (jsi_pnt_1);T27;9/17/2016 4:00:00 PM;9/17/2016;4:00:00 PM;95,6;19,18000031;19;257,4156494;3,86
SN319439 (jsi_pnt_1);T27;9/17/2016 8:00:00 PM;9/17/2016;8:00:00 PM;95,5;18,92000008;18,8;0;3,86
SN319439 (jsi_pnt_1);T27;9/18/2016 12:00:00 AM;9/18/2016;12:00:00 AM;95,6;16,69000053;16,6;0;3,86
SN319439 (jsi_pnt_1);T27;9/18/2016 4:00:00 AM;9/18/2016;4:00:00 AM;95,9;15,40999985;15,1;0;3,86
SN319439 (jsi_pnt_1);T27;9/18/2016 8:00:00 AM;9/18/2016;8:00:00 AM;96;16,20999908;15,8;558,6467285;3,86
SN319439 (jsi_pnt_1);T27;9/18/2016 4:00:00 PM;9/18/2016;4:00:00 PM;95,6;20,04000092;20;1139,201172;3,86
SN319439 (jsi_pnt_1);T27;9/19/2016 4:00:00 AM;9/19/2016;4:00:00 AM;95,9;14,96000004;14,9;0;3,86
SN319439 (jsi_pnt_1);T27;9/19/2016 8:00:00 AM;9/19/2016;8:00:00 AM;96;15,35000038;15;284,800293;3,86
SN319439 (jsi_pnt_1);T27;9/19/2016 8:00:00 PM;9/19/2016;8:00:00 PM;95,8;17,25;17,2;0;3,86
SN319439 (jsi_pnt_1);T27;9/20/2016 12:00:00 AM;9/20/2016;12:00:00 AM;95,9;16,32999992;16,3;0;3,86
SN319439 (jsi_pnt_1);T27;9/20/2016 4:00:00 AM;9/20/2016;4:00:00 AM;96;15,60999966;15,4;0;3,86
SN319439 (jsi_pnt_1);T27;9/20/2016 8:00:00 AM;9/20/2016;8:00:00 AM;96,2;15,42000008;15;881,7855225;3,86
SN319439 (jsi_pnt_1);T27;9/21/2016 4:00:00 AM;9/21/2016;4:00:00 AM;96,1;15,48999977;15,4;0;3,86
SN319439 (jsi_pnt_1);T27;9/21/2016 8:00:00 AM;9/21/2016;8:00:00 AM;96,2;15,88000011;15,4;279,3233643;3,86
